,artist_name,artist_id,track_name,track_id,track_popularity,user,area
362,Serú Girán,6CrQKZeuSKNYgrE7PeYqJ1,Canción De Alicia En El País - Remastered 2012,519WGo9DQCtYP72a7Lmprj,43,Roman,Data Analitycs
363,Ice Cube,3Mcii5XWf6E0lrY3Uky4cA,Why We Thugs,5880eYQmXx3c3oD22IljIt,64,Roman,Data Analitycs
364,Oasis,2DaxqgrOhkeH0fpeiQq2f4,"Roll with It - Live at Knebworth, 11 August '96",4EZg3XIoQLLMeO8gK5rDzi,32,Roman,Data Analitycs
365,Oasis,2DaxqgrOhkeH0fpeiQq2f4,Stand by Me,7aSSsHnGQ54rbMZpXApmtU,57,Roman,Data Analitycs
366,Oasis,2DaxqgrOhkeH0fpeiQq2f4,She's Electric - Remastered,02ePjHjIiszSYqeLykvpTN,51,Roman,Data Analitycs
367,Oasis,2DaxqgrOhkeH0fpeiQq2f4,"The Masterplan - Live at Knebworth, 10 August '96",1BaoPBo6zT6sOAc0pHIIj1,30,Roman,Data Analitycs
368,Oasis,2DaxqgrOhkeH0fpeiQq2f4,Champagne Supernova - Remastered,1wo3UYTeizJHkwYIuLuBPF,62,Roman,Data Analitycs
369,Oasis,2DaxqgrOhkeH0fpeiQq2f4,Cum On Feel The Noize - Remastered,21I2d2zrIHJNPeaeGG5J3Y,33,Roman,Data Analitycs
370,Oasis,2DaxqgrOhkeH0fpeiQq2f4,"Hello - Live at Knebworth, 11 August '96",37qTDOp7dvIYp6MBbABofC,33,Roman,Data Analitycs
371,Dillom,4cJD9t5QBFTUQcd3xfbOb2,ROCKETPOWERS,3z8rcgJdQo2g2G4VijeLpl,58,Roman,Data Analitycs
372,Oasis,2DaxqgrOhkeH0fpeiQq2f4,Wonderwall - Remastered,5qqabIl2vWzo9ApSC317sa,75,Roman,Data Analitycs
373,Oasis,2DaxqgrOhkeH0fpeiQq2f4,The Masterplan - Remastered,6Lcnoknad0SItzXiXUB1FF,42,Roman,Data Analitycs
374,Serú Girán,6CrQKZeuSKNYgrE7PeYqJ1,Parado En El Medio De La Vida,72bSY7XfA75eY33CMdUWUS,44,Roman,Data Analitycs
375,Serú Girán,6CrQKZeuSKNYgrE7PeYqJ1,Llorando En El Espejo,7wQLTfbEvHTuwuOgQ9Oomt,12,Roman,Data Analitycs
376,Oasis,2DaxqgrOhkeH0fpeiQq2f4,Songbird,7yDh4GJAoiAJJg2lPaSt4X,51,Roman,Data Analitycs
377,Ice Cube,3Mcii5XWf6E0lrY3Uky4cA,Hello,60uesDF4UyLUs61FgiDkdp,61,Roman,Data Analitycs
378,Oasis,2DaxqgrOhkeH0fpeiQq2f4,It's Better People - Remastered,2x4bx10t6R3ND7gQF2gOSy,30,Roman,Data Analitycs
379,Oasis,2DaxqgrOhkeH0fpeiQq2f4,"Live Forever - Live at Knebworth, 10 August '96",6wIbilcEpwjuDE8n9JMhSl,31,Roman,Data Analitycs
380,Oasis,2DaxqgrOhkeH0fpeiQq2f4,Hey Now - Remastered,0zc2UcrURBMVTyV7J0wrAP,40,Roman,Data Analitycs
381,Oasis,2DaxqgrOhkeH0fpeiQq2f4,Live Forever,1KgfeuVn5OlsBEtoEmBa1t,55,Roman,Data Analitycs
382,Oasis,2DaxqgrOhkeH0fpeiQq2f4,"Morning Glory - Live at Knebworth, 11 August '96",3b4GmwgSyVVClc48cUFhOp,33,Roman,Data Analitycs
383,Oasis,2DaxqgrOhkeH0fpeiQq2f4,"Cast No Shadow - Live at Knebworth, 10 August '96",4xLfzJywChjbzSk8kXUTuG,30,Roman,Data Analitycs
384,Oasis,2DaxqgrOhkeH0fpeiQq2f4,"My Big Mouth - Live at Knebworth, 10 August '96",6CMBAYqqVtquT42D8MaBVH,36,Roman,Data Analitycs
385,Oasis,2DaxqgrOhkeH0fpeiQq2f4,"Slide Away - Live at Knebworth, 11 August '96",7fUSME2N2Aiz7tH5Oog0Gj,34,Roman,Data Analitycs
386,Oasis,2DaxqgrOhkeH0fpeiQq2f4,Roll with It - Remastered,05CNnC9ugYgnJgg6fIgyeQ,45,Roman,Data Analitycs
387,Oasis,2DaxqgrOhkeH0fpeiQq2f4,Step Out - Remastered,0E8QuZqZjKe7agk7xUr0PC,32,Roman,Data Analitycs
388,Serú Girán,6CrQKZeuSKNYgrE7PeYqJ1,Cinema Verité,1DcRTgxscYvCBZaOGJ4MS8,11,Roman,Data Analitycs
389,Serú Girán,6CrQKZeuSKNYgrE7PeYqJ1,Nos Veremos Otra Vez,1FBdUVBQsG8suMoKaF3GOi,52,Roman,Data Analitycs
390,Oasis,2DaxqgrOhkeH0fpeiQq2f4,You've Got to Hide Your Love Away - Remastered,1V9Pf732OdBhGg2ATDbr0g,32,Roman,Data Analitycs
391,Oasis,2DaxqgrOhkeH0fpeiQq2f4,The Swamp Song - Remastered,1fegDwyryqzBNk7e0xyNiu,25,Roman,Data Analitycs
392,Oasis,2DaxqgrOhkeH0fpeiQq2f4,"Acquiesce - Live at Knebworth, 10 August '96",1nsdOS0xBB6d7WBxvg7Sl1,34,Roman,Data Analitycs
393,Oasis,2DaxqgrOhkeH0fpeiQq2f4,"Cigarettes & Alcohol - Live at Knebworth, 10 August '96",27ChiGRrlRpy7TxbdspIsF,31,Roman,Data Analitycs
394,Dillom,4cJD9t5QBFTUQcd3xfbOb2,OPA,2Z4FBa6hAEh7VTHYCqXy7P,59,Roman,Data Analitycs
395,Oasis,2DaxqgrOhkeH0fpeiQq2f4,"It's Gettin' Better (Man!!) - Live at Knebworth, 11 August '96",2unqfNWhRtEZNpGUCwzYsW,36,Roman,Data Analitycs
396,Oasis,2DaxqgrOhkeH0fpeiQq2f4,Champagne Supernova - Remastered,2zxXXdJUeW8TW3Irt2yLcE,33,Roman,Data Analitycs
397,Ice Cube,3Mcii5XWf6E0lrY3Uky4cA,You Can Do It,4NTn0Yo8hTGW5tbBANBzfh,60,Roman,Data Analitycs
398,Serú Girán,6CrQKZeuSKNYgrE7PeYqJ1,Salir De La Melancolía,4T9Elo8e4WcZzWm6PF3WgW,50,Roman,Data Analitycs
399,Oasis,2DaxqgrOhkeH0fpeiQq2f4,Round Are Way - Remastered,4VbvvkVr4i5ZDraIWH2z6W,30,Roman,Data Analitycs
